branch,branchSlug,academicYear,pattern,subject,subjectSlug,resourceType,examType,paperMonth,paperYear,fileId,accessType
Mechanical Engineering,mechanical-engineering,ME,Design ME,2013 Course,2013-course,PYQ,ENDSEM,May_Jun,2016,1jl5O_bBQEn0QQBEGvrbUocONhHiZwfTD,FREE
Mechanical Engineering,mechanical-engineering,ME,Design ME,2013 Course,2013-course,PYQ,ENDSEM,May_Jun_.,2016,1w3n7lSjW5YrAgMDnqgEPHg78QoplJms5,FREE
Mechanical Engineering,mechanical-engineering,ME,Design ME,2013 Course,2013-course,PYQ,ENDSEM,Nov_Dec,2015,1rCaXP-OdvtzvENnGLETl6GK7dEJhYFCF,FREE
Mechanical Engineering,mechanical-engineering,ME,Design ME,2013 Course,2013-course,PYQ,ENDSEM,May_Jun,2015,15AaCqyADOneziqqDUz4ipa9Msk24UPsM,FREE
Mechanical Engineering,mechanical-engineering,ME,Design ME,2013 Course,2013-course,PYQ,ENDSEM,Nov_Dec,2014,1in5OJz1kQzjkCNRTGhrcDUyvRD_nF5RG,FREE
Mechanical Engineering,mechanical-engineering,ME,Design ME,2013 Course,2013-course,PYQ,ENDSEM,May_Jun,2014,1XCS3lktAvdM1BWavJM6fTdUpQHiVJG2y,FREE
Mechanical Engineering,mechanical-engineering,ME,Design ME,2013 Course,2013-course,PYQ,ENDSEM,Nov_Dec,2013,1oRkB5KLh-UFBDlazHyikjjyIur6V5qaV,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Supply Chains Mgt. Spl,supply-chains-mgt-spl,PYQ,ENDSEM,May_Jun,2019,17VgS3cfXKpteNPXMsSoURRRTQ0Ekf0Md,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Supply Chains Mgt. Spl,supply-chains-mgt-spl,PYQ,ENDSEM,May_Jun,2018,1EAnVBk3QJI4Ko1sRBBPdLuWpSod6XK3J,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Supply Chains Mgt. Spl,supply-chains-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1zW_ttIVqjntd70BmU6_CGSnlR16kQC44,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Operation Spl,operation-spl,PYQ,ENDSEM,May_Jun,2019,1ewGifdwkWEKuyxD0rNLSp-aeF1chKU5F,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Operation Spl,operation-spl,PYQ,ENDSEM,May_Jun,2018,1JdzW9dWLKcgfscmDQhAsCfBb8OO5ovq0,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Operation Spl,operation-spl,PYQ,ENDSEM,May_Jun,2019,13LSG9al2WMdkpiGFbqTKXPdgFKFdOZzD,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Finance Spl,finance-spl,PYQ,ENDSEM,May_Jun,2019,1e8A21m2oIyLePupzXfxkplhcKatKPOnK,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Finance Spl,finance-spl,PYQ,ENDSEM,Nov_Dec,2018,1wJeA-Lcj0DyLCh6SlQQQIyU1wnwbd9e8,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Finance Spl,finance-spl,PYQ,ENDSEM,May_Jun,2018,1gNAlig6gs7UU7sDj-PKRqezV40FmAIBM,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Finance Spl,finance-spl,PYQ,ENDSEM,May_Jun,2019,1zXiekYW3uSyuhp0OOxqfdvC0yMlL6UvW,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Finance Spl,finance-spl,PYQ,ENDSEM,Nov_Dec,2018,173p1d6tTelHnHbzdlLyyolBFxfrqwRA4,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Marketing Spl,marketing-spl,PYQ,ENDSEM,May_Jun,2019,1ea4dLeYu9ekIhgA0TeWxxbgCzx38xuI2,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Marketing Spl,marketing-spl,PYQ,ENDSEM,May_Jun,2018,1-kpGclOOVljSVgeXQSWGOZN6prjoTcr9,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Marketing Spl,marketing-spl,PYQ,ENDSEM,May_Jun,2019,1Yo7lOdh2a3Kv4k1uKUKzTLj4HfCJXYz-,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Marketing Spl,marketing-spl,PYQ,ENDSEM,May_Jun,2018,1BJ-t4vbSLCM1-n2elAj4NdaCU5Z4Qk0M,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Tourism Hospitality Mgt Spl,tourism-hospitality-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1D2d9atGcc1c_jpRfECFV0NPflKcEg-KC,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Human Resource Mgt Spl,human-resource-mgt-spl,PYQ,ENDSEM,Nov_Dec,2019,19UxHUPiRxB52Lc8dy6wToykTkMumxwlK,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Human Resource Mgt Spl,human-resource-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1MhGqRa7NXYPs-vG7rXTXy_pMylgmvVJl,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Human Resource Mgt Spl,human-resource-mgt-spl,PYQ,ENDSEM,May_Jun,2018,1pJP1tCd_bvOM9eazO8eI7nvdAlaX-hMJ,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Human Resource Mgt Spl,human-resource-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1KDzrhnv9TYblUJxfbBCCikeq2vMtwrbL,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Banking & Insurance Mgt Spl,banking-and-insurance-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1Kb7i91ZOVLYc7QjKw2Tc301lQuf7Sn9r,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Banking & Insurance Mgt Spl,banking-and-insurance-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1_U_Xbt6PNIx1J-Z7ERAh4dOI1rAHIOG_,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Healthcare Mgt Spl,healthcare-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1WqBP7vmTdfgnySoTZcEWDFitJf_P13AF,FREE
M.B.A,mba,SEM - IV,2016 Pattern,Healthcare Mgt Spl,healthcare-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1LcmenipFHqZy-AvjPQ3Wpc77tkMVtuCd,FREE
M.B.A,mba,SEM - IV,2016 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2022,11XSnaWXnIIl1YmFKQ-prRnrz1p8RyhY_,FREE
M.B.A,mba,SEM - IV,2016 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2019,1OHXOjq0dtVaVOgojdtvHUz7G-LRQ4UIh,FREE
M.B.A,mba,SEM - IV,2016 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2022,1wkjRe5Z3zy1up59PVkR-guuO8u3u7P6I,FREE
M.B.A,mba,SEM - IV,2016 Pattern,IT Spl,it-spl,PYQ,ENDSEM,Nov_Dec,2019,1U11ku5TIMeYwZ3AVmpIm-fOUwb3HvvmT,FREE
M.B.A,mba,SEM - IV,2016 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2019,191E3lS_qmSSeLHXzGSAgf8pI1UpNNG5K,FREE
M.B.A,mba,SEM - IV,2016 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2018,14gUItP9knGAlV5H9LNBqV49UIbR0KInd,FREE
M.B.A,mba,SEM - IV,2016 Pattern,International Business Mgt,international-business-mgt,PYQ,ENDSEM,May_Jun,2019,1N5osrPZJddG5IO6MviMlJ8C8hebQhKyE,FREE
M.B.A,mba,SEM - IV,2016 Pattern,International Business Mgt,international-business-mgt,PYQ,ENDSEM,May_Jun,2019,12Mpl2Y0y580IxmMNSxR-qC9OGnfA3poV,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Technology Management Spl,technology-management-spl,PYQ,ENDSEM,Nov_Dec,2016,14I0DaofVHP0Z-Rvbthz0exZ3T2GLtLib,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Rural & Agribusiness Management Spl,rural-and-agribusiness-management-spl,PYQ,ENDSEM,Nov_Dec,2016,1eh2U-Tkg-9J_ydBfjB497WmmMb8CyDzS,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Rural & Agribusiness Management Spl,rural-and-agribusiness-management-spl,PYQ,ENDSEM,May_Jun,2016,1rGLkjVspV1u_MVCTuf68Yt0futYThMDn,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Rural & Agribusiness Management Spl,rural-and-agribusiness-management-spl,PYQ,ENDSEM,May_Jun,2016,1fQsCiRLRv99Lg2EdhAJ86UkBXZSdo21u,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Supply Chains Mgt. Spl,supply-chains-mgt-spl,PYQ,ENDSEM,May_Jun,2017,1Oj4myAUDbzzMkUVGaUJMDE_ay55Zap8x,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Supply Chains Mgt. Spl,supply-chains-mgt-spl,PYQ,ENDSEM,Nov_Dec,2016,1itguZaEmf7jLNYyVi3RKRexsaA3ru_6K,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Supply Chains Mgt. Spl,supply-chains-mgt-spl,PYQ,ENDSEM,May_Jun,2016,1YPywQ_kWNSxv1rqo_n5ElrAQQNvE2CUU,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Supply Chains Mgt. Spl,supply-chains-mgt-spl,PYQ,ENDSEM,May_Jun,2015,1BwEPdcTHaG9Gq7yHFDlfQvuoAZJni18k,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2019,1GYKA3YjC0vcJC5B7ksOFnT2RwdDpF-7C,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2018,1FWO1NrY0RzYTIN4qUYNoQtmjzwVfNv2r,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2017,1wORZHAjaHgICo_ooLGqUB4lKNMgqt7fh,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,Nov_Dec,2016,1_m_OXTi5t3x6fOz-vu_EHQ73XQEoS0N4,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2016,1ZgfTG6fpYOv0anEwGvhTB34hZ1cE3BW_,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2015,16vir_CCra21xe8xdg9Gx7SCSzASJJTYL,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2018,1KKUn6jkaVM2dDoqLNWhz67BasFZEt1u_,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2017,1H8KDMzl5mVFI1m-Fl-ukSyLWYjefGB9f,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,Nov_Dec,2016,1Q44x6lJDHNAl5DuarvwSuwv7Fqt3NJT2,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2016,1CoHgNXNanc-xveZUeBdQ0HtCPzR_angn,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Marketing Mgt. Spl,marketing-mgt-spl,PYQ,ENDSEM,May_Jun,2015,1UcqG8yNzalWTgkDX4qAo0Qnhw-Nb6Sob,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2018,13J1DHO5hMN74Uj82M-wq87GaoQJO8eFr,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2017,1ttRjR8C1pwqgJGMw4qAsG7lNFaH7S7qj,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,Nov_Dec,2016,1SB6qUXJ7Llbtnh_YEN0LonR7f4DNRcfq,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2016,1_RuDy9DknmJHw4evPJ_KLWkeXjcPFDel,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2015,1LdU0zYrOpJDWAw02R1lxbhWFm231aDOl,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2018,1oT2yIxgHk7jXsgr6qOb8-uLR7-od5LnM,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2017,178SzGCicAX4vKG0C48SLq_MS4hQS4Ekh,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2016,1zhNWd8DvKpKSCAqHk_n8zRL5oa_zSU0t,FREE
M.B.A,mba,SEM - IV,2013 Pattern,IT Spl,it-spl,PYQ,ENDSEM,May_Jun,2015,1U06xHYsWpA4plvpBK0X0tkJHaCjzTMiO,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Int. Business Mgt. Spl,int-business-mgt-spl,PYQ,ENDSEM,May_Jun,2018,12lxYqKZVy525R-FskI5AHziBctogY1qK,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Int. Business Mgt. Spl,int-business-mgt-spl,PYQ,ENDSEM,May_Jun,2017,1VPVCwklnxm4zo6X3MZTlg9zVKhMCn7ay,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Int. Business Mgt. Spl,int-business-mgt-spl,PYQ,ENDSEM,May_Jun,2017,1oU2JCvFo7s1HvEvOuLlyvC3yp1B2tQ4X,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Int. Business Mgt. Spl,int-business-mgt-spl,PYQ,ENDSEM,Nov_Dec,2016,1RW3utwy7aU5D-FIpviYMEU3vyHyJ74LJ,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Int. Business Mgt. Spl,int-business-mgt-spl,PYQ,ENDSEM,May_Jun,2016,1L7i0FnwbcjBc4ijnZ5DQutYTPeRWDGGN,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Int. Business Mgt. Spl,int-business-mgt-spl,PYQ,ENDSEM,May_Jun,2015,1cAp0ir9pXQhF5YoOPGcki-3Egb8I017-,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Family Business Mgt. Spl,family-business-mgt-spl,PYQ,ENDSEM,May_Jun,2016,1UGIAOWKsvijH3y3KrA9LaXK7wdMB7PtT,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Family Business Mgt. Spl,family-business-mgt-spl,PYQ,ENDSEM,May_Jun,2015,1PfqxArv9gTHyecfdd1q15b67tF6TU7E1,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Operation Mgt.Spl,operation-mgtspl,PYQ,ENDSEM,Nov_Dec,2017,16jkgBDaADaNtoiRcPaKW6Rpla8w58BUE,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Operation Mgt.Spl,operation-mgtspl,PYQ,ENDSEM,May_Jun,2017,1k5AgtOaGCiofjWGLewqfAjicXvH1D0BF,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Operation Mgt.Spl,operation-mgtspl,PYQ,ENDSEM,May_Jun,2016,12n3dsFtUTYoWs2SVdjgZdoukOshPFNlO,FREE
M.B.A,mba,SEM - IV,2013 Pattern,Operation Mgt.Spl,operation-mgtspl,PYQ,ENDSEM,Nov_Dec,2015,1df8VMhaxay13CKTHYafWju_cBBHt-d3z,FREE
